expName, 'EDFfile', date, subjID, subjNum, blockNum, trialNo, trialType, goResp, RT, tpResp, tpRT, stickyResp, stickyRT, temporalResp, temporalRT, valenceResp, valenceRT
SARTmathanja,SART901.EDF,2018_Apr_23_1344,testEm,901,5,337,1,m,0.490338087082,NA,NA,NA,NA, NA, NA, NA, NA
SARTmathanja,SART901.EDF,2018_Apr_23_1344,testEm,901,5,338,1,m,0.27826499939,NA,NA,NA,NA, NA, NA, NA, NA
SARTmathanja,SART901.EDF,2018_Apr_23_1344,testEm,901,5,339,1,m,0.258480072021,NA,NA,NA,NA, NA, NA, NA, NA
SARTmathanja,SART901.EDF,2018_Apr_23_1344,testEm,901,5,340,1,m,0.428268909454,NA,NA,NA,NA, NA, NA, NA, NA
SARTmathanja,SART901.EDF,2018_Apr_23_1344,testEm,901,5,341,1,m,0.302006006241,NA,NA,NA,NA, NA, NA, NA, NA
SARTmathanja,SART901.EDF,2018_Apr_23_1344,testEm,901,5,342,1,m,0.279572963715,NA,NA,NA,NA, NA, NA, NA, NA
SARTmathanja,SART901.EDF,2018_Apr_23_1344,testEm,901,5,343,2,m,0.271687984467,NA,NA,NA,NA, NA, NA, NA, NA
SARTmathanja,SART901.EDF,2018_Apr_23_1344,testEm,901,5,344,5,NA,NA,3,1.65995502472,2,1.74760508537, 3, 1.93965601921, 65, 5.0983581543
SARTmathanja,SART901.EDF,2018_Apr_23_1344,testEm,901,5,345,1,m,0.322498083115,NA,NA,NA,NA, NA, NA, NA, NA
SARTmathanja,SART901.EDF,2018_Apr_23_1344,testEm,901,5,346,1,m,0.334607839584,NA,NA,NA,NA, NA, NA, NA, NA
SARTmathanja,SART901.EDF,2018_Apr_23_1344,testEm,901,5,347,1,m,0.320576906204,NA,NA,NA,NA, NA, NA, NA, NA
SARTmathanja,SART901.EDF,2018_Apr_23_1345,testEm,901,5,348,1,m,0.481462955475,NA,NA,NA,NA, NA, NA, NA, NA
SARTmathanja,SART901.EDF,2018_Apr_23_1345,testEm,901,5,349,1,m,0.248748779297,NA,NA,NA,NA, NA, NA, NA, NA
SARTmathanja,SART901.EDF,2018_Apr_23_1345,testEm,901,5,350,1,m,0.325647115707,NA,NA,NA,NA, NA, NA, NA, NA
SARTmathanja,SART901.EDF,2018_Apr_23_1345,testEm,901,5,351,1,m,0.320297002792,NA,NA,NA,NA, NA, NA, NA, NA
SARTmathanja,SART901.EDF,2018_Apr_23_1345,testEm,901,5,352,1,m,0.328058004379,NA,NA,NA,NA, NA, NA, NA, NA
SARTmathanja,SART901.EDF,2018_Apr_23_1345,testEm,901,5,353,1,m,0.285722017288,NA,NA,NA,NA, NA, NA, NA, NA
SARTmathanja,SART901.EDF,2018_Apr_23_1345,testEm,901,5,354,1,m,0.348890066147,NA,NA,NA,NA, NA, NA, NA, NA
SARTmathanja,SART901.EDF,2018_Apr_23_1345,testEm,901,5,355,1,m,0.295855998993,NA,NA,NA,NA, NA, NA, NA, NA
SARTmathanja,SART901.EDF,2018_Apr_23_1345,testEm,901,5,356,1,m,0.405915975571,NA,NA,NA,NA, NA, NA, NA, NA
SARTmathanja,SART901.EDF,2018_Apr_23_1345,testEm,901,5,357,1,m,0.265722036362,NA,NA,NA,NA, NA, NA, NA, NA
SARTmathanja,SART901.EDF,2018_Apr_23_1345,testEm,901,5,358,1,m,0.354565858841,NA,NA,NA,NA, NA, NA, NA, NA
SARTmathanja,SART901.EDF,2018_Apr_23_1345,testEm,901,5,359,1,m,0.489650011063,NA,NA,NA,NA, NA, NA, NA, NA
SARTmathanja,SART901.EDF,2018_Apr_23_1345,testEm,901,5,360,1,m,0.273808002472,NA,NA,NA,NA, NA, NA, NA, NA
SARTmathanja,SART901.EDF,2018_Apr_23_1345,testEm,901,5,361,2,m,0.32785820961,NA,NA,NA,NA, NA, NA, NA, NA
